Class,mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-0,NRC-10-1,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-0,NRC-10-Expanded-1,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount
1,1,0,1,0,2,0,5.779,-0.165,2.163,-0.092,0,0,0,0,0,0,0,0,0,0,0.170125,0.700787,0.245171,0.225418,1.356602,0.069989,0.384634,1.096871,0.711881,2.091547,0,0.516336,0,0,0.469234,0.727592,0.47973,1.529608,0.5,0,0,0,0
1,2,0,1,0,3,0,1.892,-0.657,0.724,-2.041,0,0,0,0,0,0,0,0,0,1,0.624868,0.388966,0.816552,0.68103,0.479725,0.317324,0.270025,0.574583,2.174634,1.300354,0.064969,0.091207,0.550692,0,1.24872,0,0.174645,0.496143,1.730556,-0.125,0,0,0
1,1,0,0,0,1,0,1.417,-3.502,2.153,-1.226,0,0,0,0,0,0,0,0,0,1,0.357844,0.370156,0.285162,0.385185,0.245249,0.300707,0.29368,0.301282,2.001056,0.7228,0.509522,0,0.394447,0,0.156896,0.505152,1.176736,0,0.147917,-0.976488,0,0,0
1,2,0,2,0,7,0,4.648,-2.452,0.604,-3.023,0,1,0,0,1,0,0,0,0,1,0.68493,0.798975,0.521809,0.57244,0.571288,0.294601,0.671441,0.901552,2.548581,1.721335,0.359391,0.578716,0.711155,0.825023,1.171373,0,1.452101,0.45251,0.565625,-0.183333,0,0,1
1,2,0,0,2,4,0,4.449,-2.113,3.525,-4.5,0,0,0,0,0,0,0,0,0,1,0.900023,0.98814,0.536353,0.729585,0.656026,0.452852,0.617225,1.03209,3.419263,2.421062,1.194064,0.281553,2.992381,0.222526,0.870612,0,0.944999,0,1.951029,-0.058333,0,0,1
0,1,0,0,0,2,0,1.396,-1.547,0.931,-2.1,0,1,0,0,1,0,1,1,0,1,0.371362,0.142864,0.33513,0.323526,0.227357,0.313654,0.120104,0.27824,1.607016,0.729967,0.317784,0,0,0.616094,0.109896,0.604027,0.120011,0.225274,0.241964,-0.4375,0,0,1
1,1,0,1,0,3,0,2.731,0,2.118,0,0,2,0,0,2,0,1,1,0,2,0.032955,0.102526,0.039617,0.021636,0.184542,0.005777,0.042447,0.036114,0.076891,0.300205,0,0.023775,0,0,1.750669,0,0.357622,0,0.8375,0,0,0,0
0,2,1,2,0,4,0,2.459,-3.514,2.223,-7.416,0,0,0,0,0,0,0,0,0,0,1.342776,0.832785,1.421106,1.302785,0.656983,0.716961,0.510394,0.879284,5.380647,1.897247,0.156974,0.408201,0.998688,0.381809,0.342994,0,1.216616,0.076903,3.578469,-0.25,0,0,1
1,2,0,1,0,3,0,1.903,-4.391,6.015,-3.5,0,1,1,0,0,0,0,0,2,0,1.761316,1.236563,1.365318,1.705992,0.58611,0.804513,0.801717,1.044543,6.861827,2.220443,0.929421,1.56494,0.616979,2.285309,0.047677,0.256525,0.690908,0.00966,1.51522,-1.105114,0,0,0
1,1,0,1,0,2,-1,3.279,-1.274,3.591,-0.469,0,0,0,0,1,0,0,0,0,0,0.658049,0.687786,0.723442,0.617268,0.621604,0.310242,0.253449,0.558682,2.304289,1.929535,0.131975,0.973038,0.259832,0.342516,0.438062,0.366664,0.738606,0.464725,2.422917,-0.585417,0,0,1
1,1,0,0,0,1,-1,4.413,-1.132,1.353,-1.843,0,0,0,0,0,1,1,0,1,0,0.196182,0.279038,0.176582,0.170208,0.199259,0.10468,0.086821,0.612515,0.984512,0.810816,0.727451,0.647006,0.386962,0.55688,0,0.098539,0.55566,0.09659,0.5625,-0.117147,0,0,0
1,1,0,1,0,3,0,2.017,-0.734,1.804,-0.695,0,0,0,0,1,0,0,0,0,1,0.189197,0.246821,0.116468,0.148278,0.3312,0.108523,0.095718,0.347106,0.770631,0.69571,0.067707,0,0,0.816974,0.060404,0,0.646985,0.501205,0.25,0,0,0,0
1,3,0,3,0,8,0,6.571,-2.173,4.29,-4.881,0,1,0,0,2,0,0,0,0,2,0.736276,1.116448,0.582269,0.748961,1.350445,0.435873,0.638522,1.403202,3.347671,2.808311,0.312174,2.173666,0.629458,0.018697,2.413169,0,1.834108,1.183591,2.179167,-0.553571,0,0,0
1,1,0,0,0,0,0,5.259,-1,4.791,-0.166,1,1,0,1,0,1,1,0,2,2,0.32314,0.521017,0.200229,0.29699,0.436587,0.140242,0.296589,0.440869,1.166137,1.11783,0.233904,3.178396,0,0.30851,0.573235,0.256299,2.140998,0,0.222006,-0.217361,0,0,0
1,2,1,2,0,4,0,7.582,0,5.662,-0.743,0,1,0,0,1,0,0,1,0,1,0.540222,1.077762,0.49148,0.401746,1.527968,0.209342,0.462628,1.023328,1.809806,2.250345,0.294262,0.866872,0.390928,0,2.193053,0,0.389152,1.807562,1.1625,-0.770536,0,0,0
1,0,0,0,0,0,0,0.343,-0.226,1.08,0,0,0,0,0,0,0,0,0,0,0,0.128672,0.48056,0.047028,0.092725,0.598713,0.082828,0.130258,0.3782,0.218998,0.897487,0,0.53273,0,0.30783,0.164748,0.169026,0.010309,0,0,0,0,0,0
0,0,2,0,2,0,-6,1.258,-0.514,0,-1.659,2,0,2,2,0,2,0,0,2,0,0.102742,0.171501,0.06028,0.054721,0.252588,0.018903,0.06498,0.209333,0.211722,0.591208,0.073887,0,1.639083,0,0,0,0.071386,0.166457,0.041667,-0.958333,0,0,0
1,2,1,1,0,2,0,5.803,-0.73,2.555,-0.615,0,1,0,0,1,0,1,1,0,1,0.53426,0.512136,0.29361,0.380139,0.707134,0.149758,0.409706,0.795468,1.801073,1.647987,0.148441,0.145447,0.968709,0.616094,0.834464,0.442158,0.261994,0,1.565309,-0.3125,0,0,0
1,1,0,0,0,0,0,1.252,-1.117,0.836,-1.942,0,0,0,0,0,0,0,0,0,0,0.460833,0.587572,0.398058,0.501601,0.291233,0.313786,0.337315,0.51125,2.25162,1.171315,0.358324,0.200366,0,0.282281,0,0.00653,0.725779,0.143414,0.5625,-0.416667,0,0,1
1,0,0,0,0,0,0,2.925,-3.272,5.982,-1.519,1,1,0,1,0,0,0,0,1,0,0.553929,0.863843,0.310712,0.524355,0.493442,0.25006,0.318993,0.872592,2.263227,2.227032,2.509421,0.731123,0.056502,0.571977,1.095912,0.236351,1.675433,1.302833,0.79909,-0.2625,0,0,0
1,0,0,0,0,0,0,2.782,-1.108,2.079,-1.261,0,0,0,0,0,0,0,0,0,0,0.584043,0.583065,0.229702,0.339027,0.654172,0.161429,0.409454,0.396416,1.977893,1.295002,0.069792,0,0.161953,0.804736,1.118462,0,0.523532,0,0.020833,-0.333333,0,0,0
1,0,0,0,0,0,0,1.066,-0.062,0.847,-0.06,0,0,0,0,0,0,0,0,0,0,0.068978,0.143754,0.065719,0.071002,0.176469,0.039063,0.070057,0.159632,0.276863,0.558515,0.155258,0,0.122425,0,0.517485,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,3.27,-1.307,0.968,-0.421,0,1,0,0,0,0,0,0,1,0,0.301594,0.517097,0.194236,0.265224,0.452994,0.090147,0.218172,0.46619,0.983876,1.641202,0.222294,2.30069,0,0.923291,0,0.010592,0,0,0.266369,-0.145833,0,0,1
1,2,0,0,0,0,0,0.827,-0.48,0.043,-0.32,0,0,0,0,0,0,0,0,0,0,0.125775,0.343787,0.116557,0.149562,0.200301,0.102524,0.108255,0.300542,0.784575,0.608271,0,0.214607,0,0.267429,0,0,0,0.519566,0.239373,-0.125,0,0,0
1,0,0,1,2,2,-6,1.527,-5.219,0.748,-3.516,0,2,2,2,2,2,2,2,2,2,1.422344,0.503966,1.060111,0.807337,0.342438,0.922562,0.262611,0.690033,3.959172,1.241945,1.077462,0.581806,2.808491,0.364636,0.190613,0.1937,0.128612,0.214125,0.214583,-0.767111,0,0,0
1,0,0,1,0,0,0,1.323,-1.154,3.616,-0.698,0,0,0,0,1,0,0,1,0,1,0.323444,0.355705,0.385828,0.280018,0.794901,0.197096,0.144329,0.743157,1.376362,1.436843,0.086181,0.55572,0.764698,0,2.298404,0.857277,0.97898,0.038236,0,-0.119792,0,0,0
1,0,0,0,0,0,0,0.449,-0.37,0.935,-0.092,0,0,0,0,0,0,0,0,0,0,0.102736,0.295969,0.064488,0.106359,0.233489,0.02736,0.066827,0.131639,0.317276,0.614453,0.132948,0,0,0.193037,0.234602,0.040682,0,0,0.070833,-0.333333,0,0,0
1,2,1,1,1,7,-3,3.444,-2.418,3.359,-3.861,0,2,0,0,2,0,0,0,1,2,0.569809,0.505914,0.439768,0.481413,0.318218,0.261717,0.304834,1.023022,2.333005,1.465372,1.420074,1.362524,0.355504,0.254223,1.510949,0,0.844411,1.765164,0.945833,-2.583582,0,0,0
0,1,0,0,0,1,0,1.062,-2.747,0.548,-2.143,0,0,0,0,0,0,0,0,0,0,0.51817,0.560364,0.211414,0.388548,0.349738,0.273858,0.363053,0.4956,1.857544,1.112959,0.368779,0.140211,0.061697,0,1.118462,0.558646,0.974532,0,0.414286,-0.291667,0,0,0
1,2,0,2,0,4,0,7.532,-3.243,3.116,-0.84,0,0,0,0,0,0,0,0,0,1,0.673927,1.104526,0.57014,0.658033,1.281439,0.359733,0.473713,1.323888,3.033207,3.073193,0.154514,0.061206,0.016005,0.053112,0.543355,0.117649,0.904985,0,1.136484,-0.266667,0,0,2
1,0,0,0,0,0,0,0.965,-0.613,0.478,-0.46,0,0,0,0,0,0,0,0,0,0,0.184835,0.167302,0.14178,0.141107,0.086898,0.090349,0.149491,0.108966,0.872517,0.236884,0.188392,0,0,0.095761,0,0,0,0,0.069923,-0.125,0,0,0
1,1,0,1,0,0,0,4.314,-1.907,1.525,-2.701,0,0,0,0,0,0,0,0,0,0,1.128501,0.633909,0.676461,0.850123,0.430513,0.523143,0.382248,0.570036,4.081417,1.223145,1.095765,0.571376,0.578217,0.457487,0.613529,0.113227,0.148809,0.151293,1.323345,-1.685417,0,0,1
0,0,2,0,1,0,-2,0.184,-3.244,0.932,-2.819,1,0,1,1,0,1,0,0,1,0,0.209309,0.249214,0.1136,0.211597,0.091434,0.106992,0.05898,0.320524,0.874882,0.728129,0.004439,0,0.132708,0,0.021703,0.847191,3.047895,0.217124,0.041667,-1.46875,0,0,0
1,1,0,1,0,3,0,2.956,-1.156,3.22,-1.133,0,1,0,0,2,0,0,0,0,2,0.327241,0.332546,0.252826,0.34388,0.420732,0.278153,0.190706,0.440512,1.670793,1.083338,0.287688,0.198072,0,0,1.475939,0.17728,0.092935,0.573472,1.514583,-0.25,0,0,0
1,0,0,1,0,3,0,2.457,-0.873,1.053,-0.668,0,0,0,0,0,0,0,0,0,0,0.215047,0.23867,0.083538,0.095706,0.663957,0.048956,0.122799,0.872293,0.310283,0.939353,0,0.077994,0.456248,0,0.286339,0,1.656765,0.499216,0,0,0,0,0
1,2,0,2,0,3,0,4.858,-1.07,4.714,-0.516,0,2,0,0,1,0,0,1,0,1,0.188381,0.86839,0.141213,0.191338,1.086719,0.154368,0.422346,0.715042,0.743738,2.525327,0.499012,0.95097,0.134897,0.170349,1.949872,0.317202,0.60076,1.234707,1.995833,-0.166667,0,0,0
0,0,1,0,1,0,-3,1.344,-5.522,0.395,-3.037,0,0,0,0,0,0,0,0,1,0,0.976207,0.562948,1.006112,0.750742,0.435198,1.03659,0.458026,0.618192,4.120414,1.316914,0.367858,0,0.209198,0.311019,0.199472,1.200428,0.416081,0,0.938749,-0.802083,0,0,2
0,0,0,0,0,0,0,0.246,-2.352,0.519,-0.695,0,0,0,0,0,0,0,1,0,0,0.17057,0.234765,0.202137,0.183972,0.342932,0.067695,0.08341,0.433565,0.863827,0.699773,0.358332,0,0.031903,0,1.0936,0.205377,0.320784,0.086438,0.708333,-0.53125,0,0,0
1,1,0,1,0,1,0,2.701,-2.882,2.696,-0.798,0,0,0,0,0,0,0,0,0,0,0.498437,0.430592,0.280782,0.390851,0.45348,0.223187,0.17051,0.500845,1.74292,1.17449,0.047555,0,0.085605,0.290075,0.576944,0.749798,0.98304,0,0.190823,-0.125,0,0,0
1,2,1,3,0,6,0,8.301,-0.824,7.834,-1.865,0,2,0,0,3,0,1,2,0,4,0.918236,0.777761,0.881565,1.031972,0.488747,0.346646,0.345383,0.6372,2.944735,1.572981,0.501333,0.923394,0.39908,0.181132,3.258563,0.541607,1.328437,0.396739,3.445339,-0.09256,0,0,0
1,2,0,2,0,5,0,2.793,-0.784,2.398,-0.172,0,0,0,0,1,0,0,0,0,2,0.194216,0.260336,0.159391,0.157815,0.446258,0.120862,0.094388,0.206245,0.912928,0.757921,0.211264,1.047473,0.135098,0,0.970251,0,0.808658,0.331603,1.495833,-0.1875,0,0,0
0,0,0,0,0,0,0,1.463,-3.145,0.546,-1.825,0,0,0,0,0,0,0,0,0,0,1.054413,0.285624,1.025116,0.701259,0.197919,0.887914,0.295415,0.250909,2.480561,0.500732,0.810022,0,0,0.033194,0,0.301823,0,0,0.058469,0,0,0,0
1,0,3,0,1,0,-3,0.426,-3.815,2.256,-2.044,0,0,0,0,0,0,0,0,0,0,0.657354,0.514437,0.695132,0.740974,0.340747,0.381547,0.286456,0.537992,3.299987,1.433568,1.418292,0.239273,0.088092,1.679923,0.232106,0.16248,0.065084,0.09642,0.88125,-0.125,0,0,0
1,3,0,2,0,7,0,3.886,-0.282,4.242,-0.701,0,0,0,0,0,0,0,0,0,0,0.236455,0.388904,0.078656,0.223752,0.930379,0.062888,0.32056,0.687339,0.567793,1.892508,0.331019,1.191764,0,0.052836,1.196384,0,1.583958,0.077414,1.741919,-0.210813,0,0,0
1,5,1,2,0,7,0,6.721,-0.723,1.961,-1.383,1,3,1,1,3,1,3,3,1,3,0.22279,1.125267,0.132702,0.226518,1.557181,0.180465,0.392145,1.229514,1.316652,2.755028,0.254047,0.428883,0.683478,0.726585,0.431974,0.106862,1.01255,1.521338,4.685574,-0.0625,0,0,0
1,1,0,1,0,3,0,4.872,-0.853,9.348,-0.488,0,1,0,0,0,0,0,0,0,2,0.543899,0.887055,0.439879,0.56895,1.3814,0.297696,0.425849,1.093339,2.332228,2.930135,0.152063,0.28732,0.674743,0.481171,2.572682,0.148301,1.423937,0.035886,0.552137,-0.069231,0,0,0
1,0,0,0,0,0,0,14.695,-0.669,1.698,-2.534,0,0,0,0,0,0,0,0,0,1,0.58838,0.664848,0.415732,0.450224,0.863092,0.195009,0.318341,0.910329,2.125145,1.82408,1.168924,0.540221,0.714849,0.242314,0.215256,0.597286,2.024969,0.576095,0.913781,0,0,0,0
1,4,0,2,0,5,0,5.36,-2.738,3.832,-2.232,0,2,0,0,2,0,0,2,0,2,0.874948,0.755747,0.785979,0.82419,0.462303,0.388456,0.553842,0.632795,4.069072,1.527197,0.244767,0.547213,0.261798,0.540056,2.279149,0.148975,0.157666,0,2.970577,-0.166667,0,0,1
1,0,1,0,1,2,-3,2.066,-2.946,4.142,-3.717,0,0,0,1,0,1,0,0,1,0,1.103966,0.770612,0.705039,0.701397,0.688851,0.414943,0.407425,1.145751,3.281569,1.891708,1.805663,0.246978,1.336235,0.70275,1.077635,0.536109,1.145795,0.113409,0.6875,-0.612054,0,0,0
0,1,0,1,1,4,-2,3.599,-6.32,1.429,-4.808,0,1,0,0,1,0,0,0,0,1,1.060017,0.953198,1.089649,1.008715,0.893621,1.317469,0.631083,0.942293,4.585597,2.495,0.59878,0.647079,0.520072,0.546491,0.402944,2.812766,0.880788,0.166457,0.556232,-0.375,0,0,0
1,1,2,1,1,2,-2,3.115,-4.095,5.639,-2.164,1,1,0,1,1,1,0,1,2,1,0.682567,1.145544,0.619492,0.749195,1.01041,0.476271,0.654884,0.974514,3.532598,2.358732,0.279706,0.354398,0,2.206053,1.843416,2.889858,0,0.958256,0.87874,-1.985417,0,0,0
0,2,1,2,0,4,0,1.536,-4.475,0.815,-2.754,0,0,0,0,0,0,0,0,0,0,0.979271,0.558715,1.204823,1.134551,0.395909,0.510283,0.31688,0.553644,3.710662,1.181904,0.779231,0.470523,0.54603,0.247242,0,0.35866,1.438034,0.576095,1.874198,-0.458333,0,0,1
1,3,1,2,1,5,-1,4.158,-3.774,2.896,-6.393,0,0,0,1,0,1,1,1,2,0,1.129549,0.977644,0.847714,0.829576,0.770676,0.597062,0.625182,1.401279,4.858073,2.867843,0.820754,0.733292,1.87457,0.593921,0.099135,0.390911,2.220713,1.36501,3.796796,-0.386607,0,0,0
1,1,0,0,1,3,-2,6.179,-4.58,4.177,-3.434,0,1,0,0,0,0,0,0,0,1,0.946007,1.289318,0.639316,0.808126,1.731882,0.455817,0.842219,1.28989,3.958871,3.356465,1.010615,0.614937,0.248759,0.110205,0.598388,0.886492,1.311851,0.549191,1.487121,-0.926488,0,0,1
1,1,0,1,0,3,0,3.46,-0.626,3.103,-0.62,0,0,0,0,1,0,0,0,0,1,0.222217,0.395777,0.275069,0.283006,0.503677,0.077913,0.163428,0.688756,0.850841,1.491691,0,1.619839,0,0,1.211614,0.141141,1.561206,0.331603,1.489881,0,0,0,0
1,1,0,2,0,0,0,3.022,-1.005,3.202,-2.384,0,0,0,0,0,0,0,0,0,0,0.423941,1.139117,0.233752,0.325738,1.20323,0.16237,0.449333,0.684869,1.499154,2.237435,0.161422,0,0,0,1.748571,0.18915,0.526894,0,1.560053,-0.25,0,0,0
1,2,0,1,0,0,0,1.992,-0.696,1.065,-0.274,0,0,0,0,0,0,0,0,0,0,0.412322,0.831933,0.331403,0.337436,0.471096,0.1897,0.30007,0.594172,1.355861,1.607221,0.238312,0.665715,0,0.25204,0,0,0.306845,0.529226,2.226719,-0.166667,0,0,0
1,4,0,4,0,8,0,6.146,-0.3,2.967,-2.963,0,1,0,0,1,0,1,1,0,1,0.560834,0.811726,0.484645,0.421171,1.381716,0.184861,0.382199,0.919454,1.855,2.355542,0.390728,0,1.833863,0.01802,1.807414,0.125826,0.822329,0.694366,2.635845,0,0,0,0
1,0,0,0,0,0,0,0.503,0,0.208,0,0,0,0,0,0,0,0,0,0,0,0.032955,0.102526,0.039617,0.021636,0.184542,0.005777,0.042447,0.036114,0.076891,0.300205,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,2,-3,5.302,-3.308,2.815,-8.789,1,1,1,1,0,1,0,0,1,0,1.327385,0.750734,1.156553,1.107749,0.542634,0.564194,0.464433,1.090706,4.450736,2.044786,2.669862,2.175379,2.125622,0.794952,1.039382,0.354469,0.597153,0.254291,1.25534,-1.89508,0,0,0
1,0,0,1,0,3,0,3.577,-2.168,0.603,-4.518,0,0,0,0,0,0,0,0,0,0,0.686602,0.752866,0.726804,0.683245,0.644554,0.434426,0.552123,0.74819,3.464618,1.878667,0.558453,0.341352,0.706269,0.598812,0,0.340411,1.492401,0.166457,0.058469,-0.877435,0,0,1
0,0,0,0,0,0,0,0.596,-1.512,1.579,-2.163,0,0,0,0,0,0,0,0,0,1,0.695935,0.484621,0.706198,0.683947,0.229248,0.191324,0.194044,0.382287,2.214722,1.000261,0,0.608419,0,0.607159,0.307236,0.633812,0.171569,0,0,-0.750947,0,0,0
1,3,1,3,0,4,0,5.368,-2.719,2.506,-6.941,0,0,0,0,1,1,0,0,0,1,1.469074,1.252279,1.079154,1.38997,0.861905,0.785414,0.962728,1.567555,6.524481,3.143505,0.589115,0.502229,0.344858,0.23108,0.789581,0.242529,1.680413,0.947104,2.523489,-0.375,0,-2,2
1,1,0,1,0,4,0,2.823,-0.796,4.187,0,0,2,0,1,2,0,1,0,1,2,0.183796,0.408106,0.070184,0.141903,0.880567,0.038118,0.315513,0.423313,0.232238,1.454907,0,1.101044,0,0,2.407301,0.857417,0.586356,0,0.619048,-0.125,0,0,0
0,1,1,0,1,0,0,5.073,-5.928,3.543,-5.26,0,1,0,0,0,0,0,0,0,0,1.133575,1.165187,0.460382,0.889602,0.697272,0.847424,0.607908,1.025297,3.789038,2.393543,2.0442,0.871657,1.146572,1.28544,0,2.183506,0.349583,0,0.336458,-0.133467,0,0,0
1,1,0,1,0,3,0,2.836,-1.592,2.909,-0.163,0,0,0,0,1,0,0,0,0,1,0.299187,0.461695,0.248585,0.239681,0.422088,0.107276,0.242048,0.310407,1.3764,1.069167,0.469249,0.480973,0,0,0.83509,0,0.44336,0.331603,1.489881,0,0,0,0
1,2,0,1,0,4,0,2.669,-1.576,2.243,-1.46,0,1,0,0,2,0,0,1,0,2,0.6832,0.663209,0.595678,0.700652,0.401368,0.406413,0.335767,0.654163,2.627787,1.396505,0.269776,0.086214,0.285725,0.44376,1.169309,0.24897,0.854771,0.151293,0.302179,-0.184699,0,0,0
0,0,1,0,1,0,-2,0.579,-5.478,0.61,-4.852,0,0,0,0,0,0,0,0,0,0,1.526056,0.642483,1.273401,1.445134,0.394409,1.552801,0.603574,0.474862,5.048982,0.84142,0.465884,0.169779,0.284343,0,0.4233,1.931197,0.449015,0.287435,1.3688,-0.770833,0,0,1
0,1,0,0,0,1,0,0.721,-2.108,1.235,-1.296,0,0,0,0,0,0,0,0,0,1,0.358359,0.410612,0.178659,0.340813,0.212904,0.211313,0.29515,0.335917,1.262031,0.899144,0.325458,0.180615,0,0.053112,0.359913,0.505152,0.462184,0,0.147917,-0.125,0,0,0
1,0,0,0,0,0,0,0.485,-1.292,0.171,-2.275,0,0,0,0,0,0,0,0,0,0,0.485812,0.554884,0.423453,0.380706,0.477846,0.238116,0.300245,0.634901,2.268928,1.590206,0.110548,0,0.181166,0.215254,0.151416,0.242529,0.876368,0.287435,0.229167,-0.354968,0,0,1
0,0,1,0,1,0,-2,0.241,-3.673,2.098,-1.17,1,1,1,1,0,1,1,0,1,0,0.423242,0.339053,0.334573,0.297866,0.190873,0.272174,0.174079,0.24995,2.210109,0.565148,0.342666,0.160023,0.255658,0.473413,0.463135,0.687108,0.482693,0,0.266369,-0.672718,0,0,0
0,1,0,1,0,0,0,0.718,-3.23,1.92,-0.721,0,0,0,0,0,0,0,0,0,1,0.426947,0.288108,0.32721,0.368947,0.189281,0.101706,0.101617,0.372197,1.584778,1.107196,0.880112,0.032348,0.896138,0,0.153303,0,0.493896,0,0.803051,-1.398958,0,0,0
1,1,0,1,0,4,0,1.908,-1.077,1.028,-1.331,0,0,0,0,0,0,0,0,0,0,0.516943,0.568402,0.662914,0.577709,0.818459,0.337466,0.248731,0.649077,2.085898,1.360867,0.145704,0,0.64962,0.058411,0.087149,0,0.254917,0,1.352083,-0.166667,0,0,0
1,1,0,0,0,0,0,2.603,-2.042,3.448,-3.605,0,1,0,0,1,0,1,1,0,1,0.869977,0.558318,0.764245,0.854592,0.645321,0.501731,0.493262,0.733612,3.094438,1.522125,0.629298,0,0.26776,0,0.475224,1.146771,0.00592,0.30093,0.235317,-0.4375,0,0,1
1,1,0,1,0,0,0,1.182,-1.495,1.003,-2.16,0,0,0,0,0,0,0,0,0,1,0.428637,0.38409,0.313297,0.329667,0.241124,0.187072,0.244143,0.287793,1.895695,0.892268,0.12027,0.035635,0.851471,0,0.140958,0,0.058726,0,0.183469,-0.987413,0,0,0
1,2,2,2,2,5,-5,3.239,-4.719,2.604,-7.16,1,1,1,1,1,1,1,2,1,1,0.855164,0.558337,1.295737,0.914749,0.517992,1.26604,0.388868,0.667012,3.636276,1.182699,0.215378,0.697376,2.335006,0.2447,0.06415,1.705982,0.633823,3.684832,1.43947,-2.15,0,0,1
1,0,0,0,0,0,0,1.041,-1.757,1.546,-0.612,0,1,0,0,0,0,0,0,1,0,0.655032,0.393956,0.467997,0.554224,0.256891,0.178353,0.415853,0.23371,2.021093,0.718449,0.188392,1.009646,0,0.840629,0,0,0,0,0.069923,-0.270833,0,0,1
1,1,0,1,0,3,0,1.72,0,0.67,-0.357,0,1,0,0,1,0,1,1,0,1,0.035672,0.173513,0.024696,0.06219,0.208799,0.020964,0.064027,0.292284,0.185258,0.872875,0.073887,0.061206,0.088796,0.053112,0.344825,0,0.500102,0.166457,2.58564,0,0,0,0
1,1,1,1,1,2,-1,1.155,-1.492,2.748,-1.137,2,1,1,2,2,0,1,2,2,2,0.470298,0.540512,0.300344,0.446248,0.512981,0.294802,0.220785,0.449306,1.626817,1.270925,0.288744,0.847467,0.023624,1.390993,0.928572,0.17216,1.153083,0.32188,0.229167,-0.014583,0,0,0
1,0,1,0,1,0,0,1.19,-0.987,5.359,-1.75,1,3,1,0,2,0,1,1,1,2,0.366672,0.142381,0.478725,0.38248,0.077832,0.234654,0.121635,0.179568,1.8086,0.278258,1.050426,0,0,0.01633,1.598139,1.277174,1.271614,0,0.84375,-0.522917,0,0,0
1,0,0,0,0,0,0,1.723,-0.678,0.666,-1.362,0,0,0,0,1,0,0,0,0,1,0.21525,0.267486,0.162381,0.190895,0.408605,0.084455,0.141664,0.402293,0.798583,1.028158,0.45029,0.344158,0.088796,1.488894,0.155255,0,0.301222,0.436581,0.211084,-0.0625,0,0,0
1,2,0,2,0,5,0,2.668,-0.99,6.345,-1.353,0,1,0,0,1,0,1,1,0,1,0.724167,1.617309,0.537892,0.615975,1.170657,0.284855,0.707019,0.922086,2.641456,2.75612,0.308562,1.069793,0.269336,2.513762,2.937388,0.515834,0.668258,0.076903,5.196057,0,0,0,0
1,0,0,0,0,0,0,1.415,-0.366,1.3,0,0,0,0,0,0,0,0,0,0,0,0.143494,0.235024,0.099887,0.111085,0.172837,0.067553,0.107661,0.313619,0.668701,0.557623,0.047555,0.519827,0,0.730739,0,0,0.124276,0,0,-0.089286,0,0,0
0,1,0,2,0,0,0,2.043,-2.115,2.796,-1.73,0,0,0,0,0,0,0,0,0,0,0.632351,0.960768,0.21485,0.314627,1.027207,0.148285,0.443347,0.801726,1.70126,2.053865,0.467779,0.291568,0.230911,0.314133,1.95091,0.187103,1.091635,0.639075,1.756901,-0.021635,0,0,0
1,1,1,0,1,2,-3,6.556,-1.991,1.693,-2.922,1,1,0,1,1,0,1,1,1,1,0.486725,0.813689,0.343936,0.462859,1.015358,0.21159,0.387713,0.861104,1.604781,2.201454,0.115534,0.466468,0.375687,0.704532,0,0,0.808528,0.00966,0.500298,-0.333333,0,0,0
1,4,1,3,1,8,0,3.98,-1.516,4.161,-1.866,1,0,0,1,2,1,2,1,1,3,0.4356,0.416578,0.277736,0.395556,0.408791,0.187749,0.310195,0.585508,1.657963,1.056549,0.544195,0,0.965711,0,1.437515,0,1.383924,0,1.61369,-0.020833,0,0,0
1,2,1,1,0,3,0,4.429,-1.241,3.819,-1.256,0,0,0,0,0,0,0,0,0,1,0.351501,0.667402,0.305223,0.337396,0.881391,0.19735,0.466278,0.906026,1.938483,2.177501,0.210675,2.113455,0.270079,0.408335,0.920757,0.403456,1.33736,0,2.410268,-0.19494,0,0,1
1,0,0,0,0,0,0,2.863,-2.936,1.577,-2.856,0,0,0,0,0,0,0,0,0,0,0.741403,0.571019,0.587847,0.590799,0.497538,0.409518,0.220172,0.583264,2.867549,1.355294,0.743776,0.733401,0.966529,0.009392,0.345204,0.088955,0.806746,0.03706,0.114583,-0.676488,0,0,0
